condsFile,readyMsg,stimFile,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_2.started,text_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6104_1.png,0,0,0,0,0,0,0,33,59.37790070101619,None,60.71530950098531,60.81741963402601,1,12.746,1.0117403306649067,None,61.39649928902509,71.43342855601804,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6504_7.png,0,0,0,0,0,1,1,39,,,74.4631656879792,74.56320575298741,7,4.328,1.0020293233683333,None,75.16389130899915,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/95_6.png,0,0,0,0,0,2,2,1,,,79.81382811302319,79.91370692901546,4,2.546,1.0010893333819695,None,80.51373414002592,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7638_1.png,0,0,0,0,0,3,3,51,,,83.38112982001621,83.47979171102634,1,1.595,1.001316131441854,None,84.07988755602855,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1709_2.png,0,0,0,0,0,4,4,13,,,85.99670833500568,86.0956268599839,2,2.025,1.004218392423354,None,86.69909002800705,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6300_1.png,0,0,0,0,0,5,5,36,,,89.04680635500699,89.1471448810189,1,1.359,1.0016808943473734,None,89.74698564602295,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1493_1.png,0,0,0,0,0,6,6,11,,,91.43017594201956,91.52946912002517,1,1.01,1.0047882784274407,None,92.13006314903032,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1912_0.png,0,0,0,0,0,7,7,15,,,93.46471155702602,93.57944571698317,0,2.961,1.0011206134222448,None,94.16254384699278,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8195_8.png,0,0,0,0,0,8,8,55,,,97.44646248500794,97.54605091299163,8,2.743,1.0004610463511199,None,98.1468387679779,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/839_2.png,0,0,0,0,0,9,9,6,,,101.21513441100251,101.32924595300574,2,1.527,1.00185546441935,None,101.9133997830213,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5986_3.png,0,0,0,0,0,10,10,31,,,103.76565314200707,103.8798743209918,3,2.945,1.0007450084085576,None,104.46331305097556,None,001,10,2020_Feb_28_1431,blockedTrials,2020.1.1,59.763819954878365,
