condsFile,readyMsg,stimFile,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_2.started,text_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1742_8.png,0,0,0,0,0,0,0,14,9.31276726804208,None,10.644308075017761,10.761587139044423,8,9.894,1.0122911997023039,None,11.377939094032627,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7578_9.png,0,0,0,0,0,1,1,50,,,21.559614351019263,21.67583131499123,9,5.543,1.0018216298776679,None,22.259104838012718,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6504_7.png,0,0,0,0,0,2,2,39,,,28.14279506204184,28.24206449900521,7,4.478,1.0072200779686682,None,28.842795014032163,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2445_6.png,0,0,0,0,0,3,3,18,,,33.6615181399975,33.77526729099918,6,3.31,1.0061583408969454,None,34.36063007201301,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6104_1.png,0,0,0,0,0,4,4,33,,,38.00931308302097,38.108488911006134,1,2.978,1.0065612008911557,None,38.709243307006545,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5549_5.png,0,0,0,0,0,5,5,29,,,42.02586765703745,42.12507209402975,3,2.057,1.0118754509021528,None,42.72588485601591,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2_8.png,0,0,0,0,0,6,6,0,,,45.10853734903503,45.20915948704351,8,3.329,1.0073987279320136,None,45.80840323300799,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3456_3.png,0,0,0,0,0,7,7,22,,,49.474994380027056,49.57491588499397,3,2.027,1.0076924179447815,None,50.17677439103136,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7638_1.png,0,0,0,0,0,8,8,51,,,52.54233984899474,52.6423600820126,1,2.61,1.0056457779719494,None,53.24231902899919,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7669_7.png,0,0,0,0,0,9,9,52,,,56.19223134202184,56.29145633400185,7,1.928,1.008370469964575,None,56.89183623099234,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/4139_5.png,0,0,0,0,0,10,10,25,,,59.16116115200566,59.27556448499672,5,1.878,1.0055977329029702,None,59.85880619700765,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2704_0.png,0,0,0,0,0,11,11,20,,,62.074723953031935,62.17572670103982,8,2.827,1.0074110958958045,None,62.77504427701933,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/4864_3.png,0,0,0,0,0,12,12,26,,,65.94391355098924,66.05796480103163,5,3.659,1.0071540509234183,None,66.64401610504137,None,001,2,2020_Feb_28_1400,blockedTrials,2020.1.1,60.289957070693475,
