condsFile,readyMsg,stimFile,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_2.started,text_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6504_7.png,0,0,0,0,0,0,0,39,10.511234795034397,None,11.861823162995279,11.97667820402421,7,7.327,1.0109195446129888,None,12.59414433100028,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7811_0.png,0,0,0,0,0,1,1,53,,,20.19247751001967,20.29245066602016,0,5.727,1.0022926871897653,None,20.892609842005186,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9086_0.png,0,0,0,0,0,2,2,57,,,26.945425855985377,27.059824910014868,0,2.195,1.001551098190248,None,27.64306186500471,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1912_0.png,0,0,0,0,0,3,3,15,,,30.162407174997497,30.27683143998729,2,5.307,1.00567689712625,None,30.862761143012904,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3982_9.png,0,0,0,0,0,4,4,24,,,36.49205704103224,36.59206510800868,9,11.711,1.0026998681132682,None,37.1928568870062,47.22681831399677,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6802_4.png,0,0,0,0,0,5,5,44,,,49.22509597701719,49.32582466700114,4,9.325,1.002804494171869,None,49.92567670199787,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/772_6.png,0,0,0,0,0,6,6,4,,,59.57483744301135,59.67486859502969,6,2.062,1.0027050232165493,None,60.27567766502034,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7539_5.png,0,0,0,0,0,7,7,49,,,62.656654827005696,62.758133964031,3,3.21,1.0025873822160065,None,63.35894357500365,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8645_1.png,0,0,0,0,0,8,8,56,,,66.89139330299804,66.99273341399385,1,2.059,1.000428262166679,None,67.5922047609929,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1650_5.png,0,0,0,0,0,9,9,12,,,69.97698382899398,70.09136894502444,5,1.543,1.0008479051757604,None,70.67546626302646,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7638_1.png,0,0,0,0,0,10,10,51,,,72.54205784399528,72.64261693501612,1,3.978,0.9992817501770332,None,73.24090947699733,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6550_1.png,0,0,0,0,0,11,11,41,,,77.5411687780288,77.64117835002253,1,0.859,1.0025554642197676,None,78.24186404101783,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1072_0.png,0,0,0,0,0,12,12,9,,,79.42561856401153,79.54113418399356,0,1.876,1.0025703161372803,None,80.12530341901584,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7088_8.png,0,0,0,0,0,13,13,45,,,82.32800828199834,82.44191724801203,8,1.676,1.0014133031945676,None,83.02523742301855,None,001,11,2020_Feb_28_1441,blockedTrials,2020.1.1,30.029204541448788,
