condsFile,readyMsg,stimFile,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_2.started,text_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7088_8.png,0,0,0,0,0,0,0,45,66.29025555198314,None,67.58678339695325,67.69643454399193,5,12.562,1.0150317891966552,None,68.29648434597766,78.33109775197227,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/267_4.png,0,0,0,0,0,1,1,2,,,81.18144762096927,81.29620593297295,4,1.828,1.0159585282672197,None,81.89696153899422,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3982_9.png,0,0,0,0,0,2,2,24,,,84.04927306598984,84.16112145996885,9,2.859,1.0002488962491043,None,84.74692483595572,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9291_8.png,0,0,0,0,0,3,3,59,,,87.92939470597776,88.02989414898911,8,5.392,1.001202273182571,None,88.63012169598369,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1742_8.png,0,0,0,0,0,4,4,14,,,94.34783932799473,94.463143551955,1,2.523,1.005133690254297,None,95.04950160294538,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6104_1.png,0,0,0,0,0,5,5,33,,,97.89998295198893,98.0125229129917,1,0.943,1.0038528172881342,None,98.59659788396675,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7863_0.png,0,0,0,0,0,6,6,54,,,99.8624658479821,99.96218128496548,0,1.462,1.0028247852460481,None,100.56316507095471,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2938_2.png,0,0,0,0,0,7,7,21,,,102.34764481597813,102.46242213598453,2,2.511,1.001700741238892,None,103.04652905999683,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6300_1.png,0,0,0,0,0,8,8,36,,,105.88130754994927,105.99562404799508,1,1.193,1.002132901281584,None,106.57977651397232,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2445_6.png,0,0,0,0,0,9,9,18,,,108.0956204799586,108.19561829598388,6,2.228,1.000894210243132,None,108.7963529949775,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1650_5.png,0,0,0,0,0,10,10,12,,,111.34666499996092,111.46220689296024,5,2.345,1.0021913743112236,None,112.04633318498963,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6550_1.png,0,0,0,0,0,11,11,41,,,114.7121427419479,114.81216726498678,1,1.913,1.0010000093025155,None,115.41225993499393,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2405_3.png,0,0,0,0,0,12,12,17,,,117.64731110498542,117.76208315195981,6,2.53,0.9995565812569112,None,118.3453740059631,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7433_5.png,0,0,0,0,0,13,13,48,,,121.19614867196651,121.29532628395827,5,2.06,1.0015523733454756,None,121.89536325196968,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/925_5.png,0,0,0,0,0,14,14,7,,,124.27859360096045,124.3786231999984,5,1.328,1.0068904422805645,None,124.98033997497987,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8195_8.png,0,0,0,0,0,15,15,55,,,126.62853518599877,126.72852645500097,8,4.577,1.0017868682625704,None,127.32936954096658,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2704_0.png,0,0,0,0,0,16,16,20,,,132.2311780229793,132.3452493599616,2,5.21,1.0010571373277344,None,132.92835425696103,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7410_4.png,0,0,0,0,0,17,17,47,,,138.46477766899625,138.57926514896099,4,1.429,1.0014742752537131,None,139.16145640495233,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6362_4.png,0,0,0,0,0,18,18,37,,,140.91303283697926,141.01160962396534,4,1.964,0.9995049972785637,None,141.6105414069607,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6753_4.png,0,0,0,0,0,19,19,43,,,143.8984758159495,144.0123409619555,3,2.662,1.0019932832219638,None,144.59559874096885,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5324_2.png,0,0,0,0,0,20,20,28,,,147.57814926694846,147.67886273696786,2,1.424,1.0043625192483887,None,148.28053764096694,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7578_9.png,0,0,0,0,0,21,21,50,,,150.02988929999992,150.14546910696663,1,4.61,1.0033975122496486,None,150.72975148196565,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7811_0.png,0,0,0,0,0,22,22,53,,,155.66184986795997,155.76220203598496,0,1.577,1.0018059033318423,None,156.3620829829597,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6075_3.png,0,0,0,0,0,23,23,32,,,158.26204104098724,158.3611998379929,6,3.91,1.0019583612447605,None,158.96196315198904,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5986_3.png,0,0,0,0,0,24,24,31,,,163.19522811897332,163.2952555809752,5,2.66,1.002948668319732,None,163.8954493009951,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6443_6.png,0,0,0,0,0,25,25,38,,,166.87772539898288,166.97844912100118,2,2.076,1.001305039273575,None,167.57847518695053,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3456_3.png,0,0,0,0,0,26,26,22,,,169.98126318195136,170.09414224297507,3,4.061,1.001845877210144,None,170.67840368498582,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6504_7.png,0,0,0,0,0,27,27,39,,,175.0606096359552,175.1616230729851,7,2.197,1.0025115112657659,None,175.76158850395586,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2663_7.png,0,0,0,0,0,28,28,19,,,178.27799556596437,178.37699805898592,7,1.411,1.0012869932688773,None,178.9781846619444,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8645_1.png,0,0,0,0,0,29,29,56,,,180.7114942999906,180.8106918859994,1,1.178,1.0021264182869345,None,181.41066310595488,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7539_5.png,0,0,0,0,0,30,30,49,,,182.9141235059942,183.02732821495738,3,4.511,1.0005010463064536,None,183.61154156399425,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/839_2.png,0,0,0,0,0,31,31,6,,,188.4452275619842,188.54467660497176,2,3.859,1.0023153693182394,None,189.1446888819919,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7638_1.png,0,0,0,0,0,32,32,51,,,193.32684048899682,193.4270685800002,1,0.928,1.002325780224055,None,194.02707284200005,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2186_9.png,0,0,0,0,0,33,33,16,,,195.28029318799963,195.39457213296555,1,0.542,1.0012158953468315,None,195.977849510964,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7217_8.png,0,0,0,0,0,34,34,46,,,196.84448556497227,196.9445975169656,8,3.127,1.0027128942892887,None,197.54423183796462,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9086_0.png,0,0,0,0,0,35,35,57,,,200.99551352096023,201.11063042195747,0,1.462,1.0010738952551037,None,201.6933905199985,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6149_7.png,0,0,0,0,0,36,36,34,,,203.47889541799668,203.5933391089784,7,2.543,1.0011505542788655,None,204.17758425296051,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1709_2.png,0,0,0,0,0,37,37,13,,,207.04424681595992,207.14343044097768,2,1.462,1.0007292692898773,None,207.74423871096224,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/972_2.png,0,0,0,0,0,38,38,8,,,209.52670571295312,209.62567236594623,2,0.893,1.001341270224657,None,210.22682823095238,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/673_3.png,0,0,0,0,0,39,39,3,,,211.4441063819686,211.54417227196973,3,1.565,1.0018368372693658,None,212.14275597495725,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/805_4.png,0,0,0,0,0,40,40,5,,,214.02731148694875,214.12729376595234,4,2.163,1.0025638043298386,None,214.7263449379825,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6802_4.png,0,0,0,0,0,41,41,44,,,217.2098884349689,217.30976546299644,7,2.677,1.0017696112627164,None,217.91037302394398,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3615_6.png,0,0,0,0,0,42,42,23,,,220.9092700649635,221.00987018895103,6,1.743,1.0020631873048842,None,221.61060262098908,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5772_9.png,0,0,0,0,0,43,43,30,,,223.67951073899167,223.79367878794437,9,4.109,1.0039518162375316,None,224.37830081995344,None,001,9,2020_Feb_28_1413,blockedTrials,2020.1.1,60.13701810747454,
