condsFile,readyMsg,stimFile,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_2.started,text_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1493_1.png,0,0,0,0,0,0,0,11,15.781626479991246,None,17.09704091399908,17.20851962600136,1,5.962,1.0140861526015215,None,17.79305642104009,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/4139_5.png,0,0,0,0,0,1,1,25,,,24.074929852038622,24.174948980042245,5,2.493,1.0017475601634942,None,24.7753996400279,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1650_5.png,0,0,0,0,0,2,2,12,,,27.592288085026667,27.6914806010318,5,1.028,1.0008971191709861,None,28.292241132992785,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9291_8.png,0,0,0,0,0,3,3,59,,,29.642181429022457,29.74143819301389,0,3.511,1.0014777521137148,None,30.34219121100614,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5549_5.png,0,0,0,0,0,4,4,29,,,34.17544719699072,34.27470651402837,3,1.694,1.0004086602129973,None,34.87541073502507,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3982_9.png,0,0,0,0,0,5,5,24,,,36.892062004015315,36.99118211003952,9,1.245,1.0066328853135929,None,37.59325751900906,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5986_3.png,0,0,0,0,0,6,6,31,,,39.15793985204073,39.258706685039215,3,1.194,1.001200617174618,None,39.86013389303116,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3456_3.png,0,0,0,0,0,7,7,22,,,41.37538537301589,41.4745261099888,3,1.096,1.0016937712207437,None,42.07451836799737,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1709_2.png,0,0,0,0,0,8,8,13,,,43.49115683999844,43.5911704050377,2,1.428,1.0023819271591492,None,44.19156206399202,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2445_6.png,0,0,0,0,0,9,9,18,,,45.941846272035036,46.041072497027926,6,1.111,1.0003445151960477,None,46.64179217902711,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2186_9.png,0,0,0,0,0,10,10,16,,,48.07491473201662,48.17387003201293,9,1.278,1.0001859232434072,None,48.77441944699967,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5324_2.png,0,0,0,0,0,11,11,28,,,50.37765738903545,50.490995200001635,4,2.426,1.0013513962039724,None,51.07506025402108,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/673_3.png,0,0,0,0,0,12,12,3,,,53.827359799994156,53.9413935180055,3,1.01,1.0022409362136386,None,54.52503544604406,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2663_7.png,0,0,0,0,0,13,13,19,,,55.85754054499557,55.95827595400624,7,1.027,1.0024392071645707,None,56.55828425503569,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6557_9.png,0,0,0,0,0,14,14,42,,,57.908242990029976,58.007359978044406,9,3.544,1.0018636761815287,None,58.608232045022305,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7410_4.png,0,0,0,0,0,15,15,47,,,62.474838121037465,62.57406584499404,5,2.26,1.000829127151519,None,63.1748186229961,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7539_5.png,0,0,0,0,0,16,16,49,,,65.75807571504265,65.85732087201905,5,1.761,1.0003014522371814,None,66.45816297503188,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7433_5.png,0,0,0,0,0,17,17,48,,,68.54133061500033,68.64041163102956,5,0.877,1.0005561672151089,None,69.24137847003294,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/972_2.png,0,0,0,0,0,18,18,8,,,70.44370444503147,70.5579602009966,2,1.059,1.0035619842237793,None,71.14122133800993,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6443_6.png,0,0,0,0,0,19,19,38,,,72.5244343370432,72.62380992301041,6,1.306,1.0065254162764177,None,73.22511257202132,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7217_8.png,0,0,0,0,0,20,20,46,,,74.85840518004261,74.97399088804377,0,2.712,1.0066573161748238,None,75.55690567102283,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9166_6.png,0,0,0,0,0,21,21,58,,,78.59277849498903,78.70578319003107,6,1.563,1.000810298253782,None,79.29050680802902,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/772_6.png,0,0,0,0,0,22,22,4,,,81.17433450301178,81.2719639900024,6,0.826,1.002176935202442,None,81.87440752598923,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6362_4.png,0,0,0,0,0,23,23,37,,,83.02420895500109,83.1236074360204,4,1.223,1.0057995631359518,None,83.7236720380024,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1100_7.png,0,0,0,0,0,24,24,10,,,85.27431052399334,85.37388364301296,3,4.493,0.9997490161913447,None,85.95831680699484,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6504_7.png,0,0,0,0,0,25,25,39,,,90.77319273201283,90.87303952401271,7,0.944,1.0034872472751886,None,91.47418083902448,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7669_7.png,0,0,0,0,0,26,26,52,,,92.79084302700358,92.89071114303079,7,0.658,1.00557935226243,None,93.49079405801604,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1912_0.png,0,0,0,0,0,27,27,15,,,94.47375034802826,94.57664799998747,2,1.912,1.0060759401530959,None,95.17528158304049,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6104_1.png,0,0,0,0,0,28,28,33,,,97.40941632800968,97.52405748702586,1,1.094,1.002163190220017,None,98.10732669202844,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5772_9.png,0,0,0,0,0,29,29,30,,,99.52405224798713,99.62396374501986,9,1.125,1.003651466104202,None,100.2254176530405,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8195_8.png,0,0,0,0,0,30,30,55,,,101.67325893702218,101.77315397199709,8,1.859,1.0032123771961778,None,102.37367816001642,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1072_0.png,0,0,0,0,0,31,31,9,,,104.55722869199235,104.65641869802494,0,1.277,1.0014291802654043,None,105.25866736099124,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/805_4.png,0,0,0,0,0,32,32,5,,,106.85703009500867,106.95643595699221,4,1.012,0.9995943811372854,None,107.55641096801264,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6802_4.png,0,0,0,0,0,33,33,44,,,108.89043674903223,108.99032212200109,4,0.795,1.000289875199087,None,109.59083052899223,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2938_2.png,0,0,0,0,0,34,34,21,,,110.70706520503154,110.80630743002985,2,0.961,1.0001351941027679,None,111.40631056699203,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/95_6.png,0,0,0,0,0,35,35,1,,,112.6895573780057,112.79038887203205,6,1.229,1.0012897401466034,None,113.39019361702958,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2704_0.png,0,0,0,0,0,36,36,20,,,114.94229898799676,115.05626318103168,9,3.065,1.0158308582613245,None,115.65675130602904,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6550_1.png,0,0,0,0,0,37,37,41,,,119.04002032300923,119.14026504702633,1,0.876,1.0009928622748703,None,119.7401889890316,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7088_8.png,0,0,0,0,0,38,38,45,,,120.93975291599054,121.03940509201493,8,1.113,1.0025887051597238,None,121.64140072301961,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6075_3.png,0,0,0,0,0,39,39,32,,,123.07334853004431,123.17269438604126,3,0.894,1.0034475842257962,None,123.77482226298889,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/8645_1.png,0,0,0,0,0,40,40,56,,,124.99192173202755,125.10595241299598,1,2.493,1.0020015522604808,None,125.69006724603241,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7578_9.png,0,0,0,0,0,41,41,50,,,128.5066435210174,128.6066831490025,9,0.928,0.9998123372206464,None,129.20637227402767,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6753_4.png,0,0,0,0,0,42,42,43,,,130.45675500802463,130.55703339801403,2,2.328,1.0000787322060205,None,131.15667199203745,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6170_2.png,0,0,0,0,0,43,43,35,,,133.80558547598775,133.9065334390034,2,0.81,1.0020196401746944,None,134.5065160660306,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/3615_6.png,0,0,0,0,0,44,44,23,,,135.63984274101676,135.7390683130361,6,1.143,1.0025619812076911,None,136.33979456103407,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/267_4.png,0,0,0,0,0,45,45,2,,,137.80773078103084,137.92224716499913,4,1.912,1.0020669481600635,None,138.5064257280319,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/925_5.png,0,0,0,0,0,46,46,7,,,140.74010894802632,140.8554499100428,3,1.197,0.9999532272922806,None,141.43972129101167,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2405_3.png,0,0,0,0,0,47,47,17,,,142.95632581500104,143.05560075800167,6,1.427,1.0019152611494064,None,143.65632048202679,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/4864_3.png,0,0,0,0,0,48,48,26,,,145.4068981190212,145.52292882202892,6,0.945,0.9998248391784728,None,146.10623066400876,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7863_0.png,0,0,0,0,0,49,49,54,,,147.3728991629905,147.47210254799575,0,1.512,1.000185415148735,None,148.0728849520092,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/2_8.png,0,0,0,0,0,50,50,0,,,149.9061464930419,150.0053983120015,8,1.564,1.0012871522339992,None,150.60576670902083,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/9086_0.png,0,0,0,0,0,51,51,57,,,152.4887018080335,152.58931838499848,0,0.96,1.0024175312137231,None,153.18947485403623,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/839_2.png,0,0,0,0,0,52,52,6,,,154.47045299602905,154.57299563800916,2,0.812,1.0148916371399537,None,155.18857517599827,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/5246_7.png,0,0,0,0,0,53,53,27,,,156.3219368410064,156.42270243901294,7,1.126,1.0039362462121062,None,157.02515451604268,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6300_1.png,0,0,0,0,0,54,54,36,,,158.47268206300214,158.5719053290086,1,1.028,1.0014619842986576,None,159.17239933501696,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6149_7.png,0,0,0,0,0,55,55,34,,,160.5225295519922,160.62258851801744,7,1.46,1.0038774671847932,None,161.22299979801755,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/1742_8.png,0,0,0,0,0,56,56,14,,,163.0051427319995,163.10512859199662,8,1.226,1.0019098682096228,None,163.70582816604292,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/7811_0.png,0,0,0,0,0,57,57,53,,,165.2569871559972,165.3716968030203,0,1.161,1.0017065172432922,None,165.95580835500732,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
imageBlock.csv,Get Ready to Classify a Bunch of Images!,stims/6522_9.png,0,0,0,0,0,58,58,40,,,167.43832325702533,167.53834641102003,9,1.261,1.0030141832539812,None,168.1391059430316,None,001,14,2020_Feb_28_1455,blockedTrials,2020.1.1,60.52080255694546,
